epsilon,delta,acc,best_metric,genes_selection,network,fl_strategy,sample_rate,learning_rate,fl_rounds,batches_per_round,max_grad_norm,noise_multiplier
0.7447727286290491,0.00025,0.9242990654205607,accuracy,rotterdam,lr,walk,0.3,0.75,3,3,1.5,5.5
0.7751324136669768,0.00025,0.9327102803738317,accuracy,rotterdam,lr,walk,0.3,0.75,3,4,1.5,6.0
0.8289273798895032,0.00025,0.9328971962616822,accuracy,rotterdam,lr,walk,0.3,0.5,1,9,2.5,5.0
0.8342264956374205,0.00025,0.9349532710280374,accuracy,rotterdam,lr,walk,0.3,1.0,2,7,1.0,6.0
0.8532708421637073,0.00025,0.9379439252336449,accuracy,rotterdam,lr,walk,0.3,1.25,2,6,1.0,5.5
0.8626334647239203,0.00025,0.9386915887850468,accuracy,rotterdam,lr,walk,0.3,1.25,5,3,1.0,6.0
0.9163986837720246,0.00025,0.9403738317757009,accuracy,rotterdam,lr,walk,0.3,0.75,17,1,1.0,6.0
0.9789227296493775,0.00025,0.942803738317757,accuracy,rotterdam,lr,walk,0.3,1.0,8,2,1,5.5
0.9914959666084395,0.00025,0.9444859813084112,accuracy,rotterdam,lr,walk,0.3,0.5,5,4,1.5,6.0
1.038807753018646,0.00025,0.9446728971962617,accuracy,rotterdam,lr,walk,0.3,0.5,22,1,1.5,6.0
1.0505366433166494,0.00025,0.9465420560747664,accuracy,rotterdam,lr,walk,0.5,0.75,8,1,2.5,6
1.0634520805518952,0.00025,0.9471028037383178,accuracy,rotterdam,lr,walk,0.3,0.5,19,1,1.5,5.5
1.0682970384209973,0.00025,0.9472897196261683,accuracy,rotterdam,lr,walk,0.3,0.75,4,3,1.5,4.5
1.083709768769756,0.00025,0.9493457943925233,accuracy,rotterdam,lr,walk,0.3,0.5,12,2,1.5,6.0
1.0903213141244439,0.00025,0.9508411214953271,accuracy,citbcmst,lr,walk,0.3,0.5,20,1,1.0,5.5
1.1421272393169224,0.00025,0.9508411214953271,accuracy,rotterdam,lr,walk,0.3,1.0,11,2,1,5.5
1.1486977026444216,0.00025,0.9519626168224299,accuracy,rotterdam,lr,walk,0.3,1.5,7,2,1,4.5
1.167113381233594,0.00025,0.9521495327102804,accuracy,rotterdam,lr,walk,0.3,0.5,23,1,1.5,5.5
1.1691203706511928,0.00025,0.9534579439252336,accuracy,rotterdam,lr,walk,0.3,1.5,28,1,0.5,6
1.1897163797048016,0.00025,0.9538317757009346,accuracy,citbcmst,lr,walk,0.3,0.75,29,1,0.5,6
1.2114233573632571,0.00025,0.9542056074766355,accuracy,rotterdam,lr,walk,0.3,1.25,5,4,1.0,5.0
1.2276215809257622,0.00025,0.9542056074766355,accuracy,rotterdam,lr,walk,0.5,1.0,11,1,1.5,6.0
1.2394838734460047,0.00025,0.9545794392523365,accuracy,rotterdam,lr,walk,0.3,0.5,26,1,1.5,5.5
1.2400943343079507,0.00025,0.9586915887850467,accuracy,citbcmst,lr,walk,0.3,1.25,21,1,0.5,5.0
1.3238235539343122,0.00025,0.9592523364485981,accuracy,rotterdam,lr,walk,0.3,0.75,24,1,1.0,5.0
1.3288047861008199,0.00025,0.959626168224299,accuracy,citbcmst,lr,walk,0.3,1.0,19,1,0.5,4.5
1.3623644694039245,0.00025,0.9614953271028037,accuracy,rotterdam,lr,walk,0.3,1.25,4,5,1.0,4.5
1.3827521425971148,0.00025,0.9622429906542056,accuracy,citbcmst,lr,walk,0.5,1.5,2,7,0.5,6
1.4286950519568464,0.00025,0.9654205607476636,accuracy,rotterdam,lr,walk,0.3,0.75,14,2,1,5.0
1.4882114313836947,0.00025,0.9661682242990655,accuracy,citbcmst,lr,walk,0.3,0.75,12,2,0.5,4.5
1.5233929450647523,0.00025,0.9691588785046729,accuracy,citbcmst,lr,walk,0.5,0.75,17,1,1.0,6.0
1.5752376151475316,0.00025,0.9719626168224299,accuracy,citbcmst,lr,walk,0.5,0.5,3,5,1.5,5.5
1.6532656634339213,0.00025,0.9742056074766355,accuracy,citbcmst,lr,walk,0.5,1.5,10,2,0.5,6
1.7235918162135193,0.00025,0.9745794392523365,accuracy,citbcmst,lr,walk,0.5,0.75,2,9,1.0,5.5
1.7710494611593335,0.00025,0.976822429906542,accuracy,citbcmst,lr,walk,0.5,1.25,19,1,0.5,5.5
1.8173842729465468,0.00025,0.9771962616822429,accuracy,citbcmst,lr,walk,0.5,0.5,2,10,1.0,5.5
1.8876908508386918,0.00025,0.9779439252336448,accuracy,citbcmst,lr,walk,0.5,1.0,26,1,0.5,6
1.924292250112219,0.00025,0.9788785046728972,accuracy,citbcmst,lr,walk,0.5,1.0,27,1,0.5,6
1.9637781813006745,0.00025,0.9798130841121495,accuracy,citbcmst,lr,walk,0.5,1.5,3,5,0.5,4.5
1.9666449555632104,0.00025,0.9803738317757009,accuracy,citbcmst,lr,walk,0.5,1.25,19,1,0.5,5.0
1.993045181550896,0.00025,0.982803738317757,accuracy,citbcmst,lr,walk,0.5,1.25,12,2,0.5,5.5
2.1933372707146983,0.00025,0.9837383177570094,accuracy,citbcmst,lr,walk,0.7,0.5,5,3,1.5,5.5
2.255049922037563,0.00025,0.9842990654205608,accuracy,citbcmst,lr,walk,0.7,1.25,19,1,0.5,6.0
2.267635192795053,0.00025,0.9861682242990654,accuracy,citbcmst,lr,walk,0.7,1.5,8,2,0.5,5.5
2.433626970825318,0.00025,0.9861682242990654,accuracy,citbcmst,lr,walk,0.7,1.25,22,1,0.5,6.0
2.4789100020249766,0.00025,0.9863551401869158,accuracy,citbcmst,lr,walk,0.7,1.25,19,1,0.5,5.5
2.5165813932239973,0.00025,0.9869158878504672,accuracy,citbcmst,lr,walk,0.7,0.5,4,4,1.5,5.0
2.60174309475945,0.00025,0.9872897196261682,accuracy,citbcmst,lr,walk,0.7,1.0,25,1,0.5,6
2.641957659981721,0.00025,0.9876635514018691,accuracy,citbcmst,lr,walk,0.9,1.0,11,1,1,5.0
2.646614645631939,0.00025,0.9885981308411215,accuracy,citbcmst,lr,walk,0.9,0.75,8,2,1,6
2.8007696545174965,0.00025,0.9889719626168224,accuracy,citbcmst,lr,walk,0.7,0.5,12,2,1,5.5
2.8127638458136683,0.00025,0.9895327102803738,accuracy,citbcmst,lr,walk,0.7,1.0,29,1,0.5,6
2.8175809771116693,0.00025,0.9910280373831776,accuracy,citbcmst,lr,walk,0.9,0.75,9,2,1,6
3.176228799942609,0.00025,0.991588785046729,accuracy,citbcmst,lr,walk,0.7,1.5,4,5,0.5,4.5
3.4279421473323985,0.00025,0.9919626168224299,accuracy,citbcmst,lr,walk,0.7,0.75,18,1,1.0,4.0
3.4489336704579783,0.00025,0.9925233644859813,accuracy,citbcmst,lr,walk,0.9,1.5,11,2,0.5,5.5
3.811532117551754,0.00025,0.9925233644859813,accuracy,citbcmst,lr,walk,0.7,1.5,11,2,0.5,4.0
3.9388166708288317,0.00025,0.9928971962616823,accuracy,citbcmst,lr,walk,0.7,1.5,15,2,0.5,4.5
4.086003493842551,0.00025,0.9930841121495327,accuracy,citbcmst,lr,walk,0.9,0.5,10,2,1.5,4.5
4.4999306190659585,0.00025,0.9938317757009346,accuracy,citbcmst,lr,walk,0.7,1.25,15,2,0.5,4.0
5.051978394530298,0.00025,0.9942056074766356,accuracy,citbcmst,lr,walk,0.7,1.25,28,1,0.5,3.5
6.095006248945673,0.00025,0.9945794392523365,accuracy,citbcmst,lr,walk,0.9,0.75,18,1,1.0,3.0
6.467900222314697,0.00025,0.994766355140187,accuracy,citbcmst,lr,walk,0.9,0.5,10,2,2,3
8.898027656353303,0.00025,0.9949532710280374,accuracy,citbcmst,lr,walk,0.9,1.0,24,1,1,2.5
9.7381239770862,0.00025,0.9951401869158879,accuracy,citbcmst,lr,walk,0.9,0.75,28,1,1.5,2.5
9.90043067175209,0.00025,0.9951401869158879,accuracy,citbcmst,lr,walk,0.7,1.0,28,1,1.0,2
10.141560882966447,0.00025,0.9957009345794392,accuracy,citbcmst,lr,walk,0.9,0.5,15,2,2,2.5
19.326196467263358,0.00025,0.9958878504672897,accuracy,citbcmst,lr,walk,0.9,0.5,10,3,2,1.5
0.13321547045471893,0.0005,0.8904672897196262,accuracy,rotterdam,lr,walk,0.1,0.75,1,1,0.5,6.0
0.13968833080661167,0.0005,0.8910280373831776,accuracy,rotterdam,lr,walk,0.1,0.5,1,1,0.5,5.0
0.1438357399490817,0.0005,0.8957009345794392,accuracy,rotterdam,lr,walk,0.1,0.5,2,1,0.5,6.0
0.14604022954482418,0.0005,0.8958878504672897,accuracy,rotterdam,lr,walk,0.1,1.0,1,1,0.5,4.5
0.1567814606528672,0.0005,0.8962616822429906,accuracy,rotterdam,lr,walk,0.1,0.5,1,2,0.5,5.0
0.1592038342968972,0.0005,0.8962616822429906,accuracy,rotterdam,lr,walk,0.1,0.75,1,1,0.5,4.0
0.16227003378098234,0.0005,0.8964485981308411,accuracy,rotterdam,lr,walk,0.1,0.5,1,3,0.5,5.5
0.1650762789378072,0.0005,0.8977570093457944,accuracy,rotterdam,lr,walk,0.1,0.5,1,4,0.5,6.0
0.18631681792653276,0.0005,0.8981308411214953,accuracy,rotterdam,lr,walk,0.1,0.5,3,2,0.5,6.0
0.254808705356563,0.0005,0.8983177570093458,accuracy,rotterdam,lr,walk,0.1,0.5,2,3,0.5,4.5
0.29802705911946026,0.0005,0.8996261682242991,accuracy,rotterdam,lr,walk,0.1,1.0,4,1,0.5,3.5
0.3002920691157306,0.0005,0.8996261682242991,accuracy,rotterdam,lr,walk,0.1,0.5,3,6,0.5,6.0
0.3377430114579728,0.0005,0.9005607476635514,accuracy,rotterdam,lr,walk,0.1,0.5,15,1,0.5,5.0
0.35676962523467703,0.0005,0.9009345794392524,accuracy,rotterdam,lr,walk,0.1,0.75,13,1,0.5,4.5
0.3805808821806177,0.0005,0.9013084112149533,accuracy,rotterdam,lr,walk,0.1,0.75,3,5,0.5,4.5
0.4068614998198379,0.0005,0.9029906542056074,accuracy,rotterdam,lr,walk,0.1,0.5,14,2,0.5,5.5
0.4200066731504897,0.0005,0.9057943925233645,accuracy,rotterdam,lr,walk,0.1,0.5,24,1,0.5,5.0
0.43597521373438475,0.0005,0.9082242990654206,accuracy,rotterdam,lr,walk,0.1,1.0,5,3,0.5,4.0
0.44871397707158917,0.0005,0.908785046728972,accuracy,rotterdam,lr,walk,0.1,1.0,2,8,0.5,4.0
0.49637825684938486,0.0005,0.9089719626168224,accuracy,rotterdam,lr,walk,0.1,1.0,20,1,0.5,4.0
0.5244242411739608,0.0005,0.9114018691588784,accuracy,rotterdam,lr,walk,0.1,0.5,10,3,0.5,4.5
0.5738562413467749,0.0005,0.9117757009345794,accuracy,rotterdam,lr,walk,0.3,1.25,1,7,1.0,6.0
0.5798892119240209,0.0005,0.9147663551401869,accuracy,rotterdam,lr,walk,0.1,0.5,5,4,1.0,3.5
0.605309696736249,0.0005,0.9170093457943925,accuracy,rotterdam,lr,walk,0.1,1.5,22,1,0.5,3.5
0.6324627306666086,0.0005,0.9173831775700935,accuracy,rotterdam,lr,walk,0.3,0.5,1,7,2.5,5.5
0.6457785825577187,0.0005,0.9194392523364486,accuracy,rotterdam,lr,walk,0.3,0.5,3,3,1.5,6.0
0.6728970551573692,0.0005,0.922429906542056,accuracy,rotterdam,lr,walk,0.3,0.75,2,4,2.0,5.5
0.6788300247870462,0.0005,0.9237383177570093,accuracy,rotterdam,lr,walk,0.3,1.0,5,2,1.0,6.0
0.6979369340557334,0.0005,0.9239252336448598,accuracy,rotterdam,lr,walk,0.1,1.5,10,2,0.5,3
0.7110662029981227,0.0005,0.9242990654205607,accuracy,rotterdam,lr,walk,0.3,0.75,3,3,1.5,5.5
0.7404750546389796,0.0005,0.9327102803738317,accuracy,rotterdam,lr,walk,0.3,0.75,3,4,1.5,6.0
0.7910472356877867,0.0005,0.9328971962616822,accuracy,rotterdam,lr,walk,0.3,0.5,1,9,2.5,5.0
0.7974873044488144,0.0005,0.9349532710280374,accuracy,rotterdam,lr,walk,0.3,1.0,2,7,1.0,6.0
0.8148241812949311,0.0005,0.9379439252336449,accuracy,rotterdam,lr,walk,0.3,1.25,2,6,1.0,5.5
0.8242883719906262,0.0005,0.9386915887850468,accuracy,rotterdam,lr,walk,0.3,1.25,5,3,1.0,6.0
0.8758103884258321,0.0005,0.9403738317757009,accuracy,rotterdam,lr,walk,0.3,0.75,17,1,1.0,6.0
0.935601030864381,0.0005,0.942803738317757,accuracy,rotterdam,lr,walk,0.3,1.0,8,2,1,5.5
0.948174267823443,0.0005,0.9444859813084112,accuracy,rotterdam,lr,walk,0.3,0.5,5,4,1.5,6.0
0.9932688628910691,0.0005,0.9446728971962617,accuracy,rotterdam,lr,walk,0.3,0.5,22,1,1.5,6.0
1.0043268312793197,0.0005,0.9465420560747664,accuracy,rotterdam,lr,walk,0.5,0.75,8,1,2.5,6
1.0172422685145652,0.0005,0.9471028037383178,accuracy,rotterdam,lr,walk,0.3,0.5,19,1,1.5,5.5
1.0197206775338143,0.0005,0.9472897196261683,accuracy,rotterdam,lr,walk,0.3,0.75,4,3,1.5,4.5
1.0372258215396184,0.0005,0.9493457943925233,accuracy,rotterdam,lr,walk,0.3,0.5,12,2,1.5,6.0
1.0426444425864398,0.0005,0.9508411214953271,accuracy,citbcmst,lr,walk,0.3,0.5,20,1,1.0,5.5
1.0926167264197835,0.0005,0.9508411214953271,accuracy,rotterdam,lr,walk,0.3,1.0,11,2,1,5.5
1.0971626145823161,0.0005,0.9519626168224299,accuracy,rotterdam,lr,walk,0.3,1.5,7,2,1,4.5
1.116763314751784,0.0005,0.9521495327102804,accuracy,rotterdam,lr,walk,0.3,0.5,23,1,1.5,5.5
1.1193948393475002,0.0005,0.9534579439252336,accuracy,rotterdam,lr,walk,0.3,1.5,28,1,0.5,6
1.1384916263034763,0.0005,0.9538317757009346,accuracy,citbcmst,lr,walk,0.3,0.75,29,1,0.5,6
1.1581043434740308,0.0005,0.9542056074766355,accuracy,rotterdam,lr,walk,0.3,1.25,5,4,1.0,5.0
1.1743025670365355,0.0005,0.9542056074766355,accuracy,rotterdam,lr,walk,0.5,1.0,11,1,1.5,6.0
1.1861648595567784,0.0005,0.9545794392523365,accuracy,rotterdam,lr,walk,0.3,0.5,26,1,1.5,5.5
1.1867753204187241,0.0005,0.9586915887850467,accuracy,citbcmst,lr,walk,0.3,1.25,21,1,0.5,5.0
1.26606128888765,0.0005,0.9592523364485981,accuracy,rotterdam,lr,walk,0.3,0.75,24,1,1.0,5.0
1.2710425210541578,0.0005,0.959626168224299,accuracy,citbcmst,lr,walk,0.3,1.0,19,1,0.5,4.5
1.302830231558266,0.0005,0.9614953271028037,accuracy,rotterdam,lr,walk,0.3,1.25,4,5,1.0,4.5
1.3246051357794593,0.0005,0.9622429906542056,accuracy,citbcmst,lr,walk,0.5,1.5,2,7,0.5,6
1.3656816719059424,0.0005,0.9654205607476636,accuracy,rotterdam,lr,walk,0.3,0.75,14,2,1,5.0
1.4251980513327904,0.0005,0.9661682242990655,accuracy,citbcmst,lr,walk,0.3,0.75,12,2,0.5,4.5
1.4603795650138482,0.0005,0.9691588785046729,accuracy,citbcmst,lr,walk,0.5,0.75,17,1,1.0,6.0
1.5063936415525483,0.0005,0.9719626168224299,accuracy,citbcmst,lr,walk,0.5,0.5,3,5,1.5,5.5
1.5829319804596746,0.0005,0.9742056074766355,accuracy,citbcmst,lr,walk,0.5,1.5,10,2,0.5,6
1.6503941735806285,0.0005,0.9745794392523365,accuracy,citbcmst,lr,walk,0.5,0.75,2,9,1.0,5.5
1.6960332574065617,0.0005,0.976822429906542,accuracy,citbcmst,lr,walk,0.5,1.25,19,1,0.5,5.5
1.7405626011315072,0.0005,0.9771962616822429,accuracy,citbcmst,lr,walk,0.5,0.5,2,10,1.0,5.5
1.8085935083956628,0.0005,0.9779439252336448,accuracy,citbcmst,lr,walk,0.5,1.0,26,1,0.5,6
1.8438168181792722,0.0005,0.9788785046728972,accuracy,citbcmst,lr,walk,0.5,1.0,27,1,0.5,6
1.8797700144104779,0.0005,0.9798130841121495,accuracy,citbcmst,lr,walk,0.5,1.5,3,5,0.5,4.5
1.8834123776029423,0.0005,0.9803738317757009,accuracy,citbcmst,lr,walk,0.5,1.25,19,1,0.5,5.0
1.909391778511069,0.0005,0.982803738317757,accuracy,citbcmst,lr,walk,0.5,1.25,12,2,0.5,5.5
2.1026720414470095,0.0005,0.9837383177570094,accuracy,citbcmst,lr,walk,0.7,0.5,5,3,1.5,5.5
2.1623961355166004,0.0005,0.9842990654205608,accuracy,citbcmst,lr,walk,0.7,1.25,19,1,0.5,6.0
2.1741505259310774,0.0005,0.9861682242990654,accuracy,citbcmst,lr,walk,0.7,1.5,8,2,0.5,5.5
2.3342394127426926,0.0005,0.9861682242990654,accuracy,citbcmst,lr,walk,0.7,1.25,22,1,0.5,6.0
2.377404705873891,0.0005,0.9863551401869158,accuracy,citbcmst,lr,walk,0.7,1.25,19,1,0.5,5.5
2.413162685588345,0.0005,0.9869158878504672,accuracy,citbcmst,lr,walk,0.7,0.5,4,4,1.5,5.0
2.496046434829939,0.0005,0.9872897196261682,accuracy,citbcmst,lr,walk,0.7,1.0,25,1,0.5,6
2.5356752561115075,0.0005,0.9876635514018691,accuracy,citbcmst,lr,walk,0.9,1.0,11,1,1,5.0
2.540513044005332,0.0005,0.9885981308411215,accuracy,citbcmst,lr,walk,0.9,0.75,8,2,1,6
2.687233040357593,0.0005,0.9889719626168224,accuracy,citbcmst,lr,walk,0.7,0.5,12,2,1,5.5
2.6991917061598887,0.0005,0.9895327102803738,accuracy,citbcmst,lr,walk,0.7,1.0,29,1,0.5,6
2.7051900126085613,0.0005,0.9910280373831776,accuracy,citbcmst,lr,walk,0.9,0.75,9,2,1,6
3.0477031071594576,0.0005,0.991588785046729,accuracy,citbcmst,lr,walk,0.7,1.5,4,5,0.5,4.5
3.2892839510304768,0.0005,0.9919626168224299,accuracy,citbcmst,lr,walk,0.7,0.75,18,1,1.0,4.0
3.313306494563186,0.0005,0.9925233644859813,accuracy,citbcmst,lr,walk,0.9,1.5,11,2,0.5,5.5
3.6591448574242276,0.0005,0.9925233644859813,accuracy,citbcmst,lr,walk,0.7,1.5,11,2,0.5,4.0
3.7829520789431275,0.0005,0.9928971962616823,accuracy,citbcmst,lr,walk,0.7,1.5,15,2,0.5,4.5
3.927223730416573,0.0005,0.9930841121495327,accuracy,citbcmst,lr,walk,0.9,0.5,10,2,1.5,4.5
4.323554259816557,0.0005,0.9938317757009346,accuracy,citbcmst,lr,walk,0.7,1.25,15,2,0.5,4.0
4.855288059262639,0.0005,0.9942056074766356,accuracy,citbcmst,lr,walk,0.7,1.25,28,1,0.5,3.5
5.866868739060457,0.0005,0.9945794392523365,accuracy,citbcmst,lr,walk,0.9,0.75,18,1,1.0,3.0
6.22692790441823,0.0005,0.994766355140187,accuracy,citbcmst,lr,walk,0.9,0.5,10,2,2,3
8.581114386902621,0.0005,0.9949532710280374,accuracy,citbcmst,lr,walk,0.9,1.0,24,1,1,2.5
9.39535155515878,0.0005,0.9951401869158879,accuracy,citbcmst,lr,walk,0.9,0.75,28,1,1.5,2.5
9.535616366194226,0.0005,0.9951401869158879,accuracy,citbcmst,lr,walk,0.7,1.0,28,1,1.0,2
9.78795515969122,0.0005,0.9957009345794392,accuracy,citbcmst,lr,walk,0.9,0.5,15,2,2,2.5
18.723199854190604,0.0005,0.9958878504672897,accuracy,citbcmst,lr,walk,0.9,0.5,10,3,2,1.5
0.12667571064652272,0.00075,0.8904672897196262,accuracy,rotterdam,lr,walk,0.1,0.75,1,1,0.5,6.0
0.13314857099841546,0.00075,0.8910280373831776,accuracy,rotterdam,lr,walk,0.1,0.5,1,1,0.5,5.0
0.13729598014088548,0.00075,0.8957009345794392,accuracy,rotterdam,lr,walk,0.1,0.5,2,1,0.5,6.0
0.13950046973662797,0.00075,0.8958878504672897,accuracy,rotterdam,lr,walk,0.1,1.0,1,1,0.5,4.5
0.15024170084467098,0.00075,0.8962616822429906,accuracy,rotterdam,lr,walk,0.1,0.5,1,2,0.5,5.0
0.15266407448870098,0.00075,0.8962616822429906,accuracy,rotterdam,lr,walk,0.1,0.75,1,1,0.5,4.0
0.15573027397278613,0.00075,0.8964485981308411,accuracy,rotterdam,lr,walk,0.1,0.5,1,3,0.5,5.5
0.158536519129611,0.00075,0.8977570093457944,accuracy,rotterdam,lr,walk,0.1,0.5,1,4,0.5,6.0
0.17977705811833655,0.00075,0.8981308411214953,accuracy,rotterdam,lr,walk,0.1,0.5,3,2,0.5,6.0
0.2468540901358118,0.00075,0.8983177570093458,accuracy,rotterdam,lr,walk,0.1,0.5,2,3,0.5,4.5
0.28789043141675613,0.00075,0.8996261682242991,accuracy,rotterdam,lr,walk,0.1,1.0,4,1,0.5,3.5
0.29169669326378544,0.00075,0.8996261682242991,accuracy,rotterdam,lr,walk,0.1,0.5,3,6,0.5,6.0
0.32786421840414637,0.00075,0.9005607476635514,accuracy,rotterdam,lr,walk,0.1,0.5,15,1,0.5,5.0
0.3461543435668475,0.00075,0.9009345794392524,accuracy,rotterdam,lr,walk,0.1,0.75,13,1,0.5,4.5
0.3693309337110615,0.00075,0.9013084112149533,accuracy,rotterdam,lr,walk,0.1,0.75,3,5,0.5,4.5
0.39531809304237875,0.00075,0.9029906542056074,accuracy,rotterdam,lr,walk,0.1,0.5,14,2,0.5,5.5
0.4079985813767443,0.00075,0.9057943925233645,accuracy,rotterdam,lr,walk,0.1,0.5,24,1,0.5,5.0
0.42291423400826694,0.00075,0.9082242990654206,accuracy,rotterdam,lr,walk,0.1,1.0,5,3,0.5,4.0
0.43536688640214405,0.00075,0.908785046728972,accuracy,rotterdam,lr,walk,0.1,1.0,2,8,0.5,4.0
0.48189736013123613,0.00075,0.9089719626168224,accuracy,rotterdam,lr,walk,0.1,1.0,20,1,0.5,4.0
0.5094070149477326,0.00075,0.9114018691588784,accuracy,rotterdam,lr,walk,0.1,0.5,10,3,0.5,4.5
0.5573599681779111,0.00075,0.9117757009345794,accuracy,rotterdam,lr,walk,0.3,1.25,1,7,1.0,6.0
0.5626957174691286,0.00075,0.9147663551401869,accuracy,rotterdam,lr,walk,0.1,0.5,5,4,1.0,3.5
0.5875822588728807,0.00075,0.9170093457943925,accuracy,rotterdam,lr,walk,0.1,1.5,22,1,0.5,3.5
0.6140324984798738,0.00075,0.9173831775700935,accuracy,rotterdam,lr,walk,0.3,0.5,1,7,2.5,5.5
0.627348350370984,0.00075,0.9194392523364486,accuracy,rotterdam,lr,walk,0.3,0.5,3,3,1.5,6.0
0.6535891928665041,0.00075,0.922429906542056,accuracy,rotterdam,lr,walk,0.3,0.75,2,4,2.0,5.5
0.6595221624961812,0.00075,0.9237383177570093,accuracy,rotterdam,lr,walk,0.3,1.0,5,2,1.0,6.0
0.6765966652079353,0.00075,0.9239252336448598,accuracy,rotterdam,lr,walk,0.1,1.5,10,2,0.5,3
0.6907929475927144,0.00075,0.9242990654205607,accuracy,rotterdam,lr,walk,0.3,0.75,3,3,1.5,5.5
0.7186153863916209,0.00075,0.9248598130841121,accuracy,rotterdam,lr,walk,0.3,0.75,6,1,2.0,4.5
0.7195908580608361,0.00075,0.9327102803738317,accuracy,rotterdam,lr,walk,0.3,0.75,3,4,1.5,6.0
0.7685213963484443,0.00075,0.9328971962616822,accuracy,rotterdam,lr,walk,0.3,0.5,1,9,2.5,5.0
0.774961465109472,0.00075,0.9349532710280374,accuracy,rotterdam,lr,walk,0.3,1.0,2,7,1.0,6.0
0.7920391823536499,0.00075,0.9379439252336449,accuracy,rotterdam,lr,walk,0.3,1.25,2,6,1.0,5.5
0.8015243845322926,0.00075,0.9386915887850468,accuracy,rotterdam,lr,walk,0.3,1.25,5,3,1.0,6.0
0.8518650189513732,0.00075,0.9403738317757009,accuracy,rotterdam,lr,walk,0.3,0.75,17,1,1.0,6.0
0.9096035605897081,0.00075,0.942803738317757,accuracy,rotterdam,lr,walk,0.3,1.0,8,2,1,5.5
0.9220067618425007,0.00075,0.9444859813084112,accuracy,rotterdam,lr,walk,0.3,0.5,5,4,1.5,6.0
0.9662378556838581,0.00075,0.9446728971962617,accuracy,rotterdam,lr,walk,0.3,0.5,22,1,1.5,6.0
0.976906092675528,0.00075,0.9465420560747664,accuracy,rotterdam,lr,walk,0.5,0.75,8,1,2.5,6
0.9886965072334708,0.00075,0.9471028037383178,accuracy,rotterdam,lr,walk,0.3,0.5,19,1,1.5,5.5
0.990758884097517,0.00075,0.9472897196261683,accuracy,rotterdam,lr,walk,0.3,0.75,4,3,1.5,4.5
1.008264028103321,0.00075,0.9493457943925233,accuracy,rotterdam,lr,walk,0.3,0.5,12,2,1.5,6.0
1.0136826491501425,0.00075,0.9508411214953271,accuracy,citbcmst,lr,walk,0.3,0.5,20,1,1.0,5.5
1.0624398427828243,0.00075,0.9508411214953271,accuracy,rotterdam,lr,walk,0.3,1.0,11,2,1,5.5
1.0659729908816882,0.00075,0.9519626168224299,accuracy,rotterdam,lr,walk,0.3,1.5,7,2,1,4.5
1.085573691051156,0.00075,0.9521495327102804,accuracy,rotterdam,lr,walk,0.3,0.5,23,1,1.5,5.5
1.088205215646872,0.00075,0.9534579439252336,accuracy,rotterdam,lr,walk,0.3,1.5,28,1,0.5,6
1.1073020026028484,0.00075,0.9538317757009346,accuracy,citbcmst,lr,walk,0.3,0.75,29,1,0.5,6
1.1268304047798903,0.00075,0.9542056074766355,accuracy,rotterdam,lr,walk,0.3,1.25,5,4,1.0,5.0
1.1430051172724505,0.00075,0.9542056074766355,accuracy,rotterdam,lr,walk,0.5,1.0,11,1,1.5,6.0
1.153190936054577,0.00075,0.9586915887850467,accuracy,citbcmst,lr,walk,0.3,1.25,21,1,0.5,5.0
